movie name,year,genres,poster_path
It's a Very Merry Muppet Christmas Movie,2002.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",/yUWnJnoVKJgD8rLfQizwQXCtd2A.jpg
The Sure Thing,1985.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/hnwEQCSPKz0rvHkOz4I3DNh568u.jpg
Salaam Bombay!,1988.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",/emLobUPEA6gg019db9TAiZDNetP.jpg
Big Bad Mama,1974.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",/3GLjZjmyAVpCVRb2q0tuiRUsGpA.jpg
Frightmare,1974.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",/fBZq2gPmCJp3kYPnTcL6sPPvWOw.jpg
Eyes of a Stranger,1981.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",/ibP4RQ6CqW5yhS8ZSaoritBB3rR.jpg
The Red Lily,1924.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",/i9cE1UdkKUji73CLChJkoMxH4GZ.jpg
Jud Süß,1940.0,"[{'id': 18, 'name': 'Drama'}]",/vABCRO8nZH7FsWKgrWtJBakGUnB.jpg
Wasp,2003.0,"[{'id': 18, 'name': 'Drama'}]",/tBgAbjaO2H6ZQofnMdzwa4u8ot5.jpg
House of Cards,1993.0,"[{'id': 18, 'name': 'Drama'}]",/8uSixp8M503aJd0BU711iI8JmTd.jpg
Holiday Inn,1942.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",/9Hxrm3wtxcjQ6QvOpXFH74ekpRs.jpg
Puppet Master 5: The Final Chapter,1994.0,"[{'id': 27, 'name': 'Horror'}]",/9EFZ9aHCjTh4XufIkg1mG3mocRP.jpg
Baazi,1995.0,[],/8EV6PojMhsL1q5CuYjyZ0DYY6FA.jpg
Looper,2012.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",/o4qXZMrZlfuTfwwNGMyTcx6p2uO.jpg
Lady Cocoa,1975.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",/vnUX5oMiCJbbFf3sY4vpjA1Mfim.jpg
Carry On Teacher,1959.0,"[{'id': 35, 'name': 'Comedy'}]",/sB7TuieJrkplttoiGSr2BHvdEtN.jpg
Bright Young Things,2003.0,"[{'id': 35, 'name': 'Comedy'}]",/vxkaG53JV280VZqBNQb6P9bnztQ.jpg
Cadence,1990.0,"[{'id': 18, 'name': 'Drama'}]",/ksJEifW0dHcVIdtlCZuhpOq65l5.jpg
Stroker Ace,1983.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",/k6ZIa1QyD4p8AShjB2yBEsinlmX.jpg
Mona Lisa,1986.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",/tPOJOHS9qnjQ4l0tTPjjGbjhCmz.jpg
Crossover,2006.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",/jMShqkxESzjcXWdhGJz65CPWi8L.jpg
The Left Handed Gun,1958.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",/zDCcDarrV9h1REMnJ6lFVsvv0KE.jpg
For Love of the Game,1999.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/nvsXIOYg8CHFS7WYh0anh7WFYtN.jpg
This Sporting Life,1963.0,"[{'id': 18, 'name': 'Drama'}]",/dRCgLi7sGFHEZa1aaUvhx4k8LVQ.jpg
Cronaca di un amore,1950.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",/jDPWaPsfwLv8rOKykviVlS5ep4T.jpg
Operation Petticoat,1959.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/emhiXStVB3HoE2MtYVRzTNOgOMn.jpg
Verbo,2011.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",/kMyLxCqrkY0U7Iw5exNSmicZFbk.jpg
Gone to Earth,1950.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/8jX363ge3gdnX5f7VVCFeK88JKb.jpg
The Pride of the Yankees,1942.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",/5hxu6TY6G3i2WT2NQpKvi6W7IKE.jpg
The Badlanders,1958.0,"[{'id': 37, 'name': 'Western'}]",/cIXV43gscAvk2ytiCG3nmFnv4B7.jpg
Million Dollar Legs,1932.0,"[{'id': 35, 'name': 'Comedy'}]",/g9ipXrQxD1nhrvZLcPGzyOZTyxI.jpg
Ninja III: The Domination,1984.0,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",/o02icRcB4IOnl4rH7n5P7RCZZcW.jpg
Blood Rage,1987.0,"[{'id': 27, 'name': 'Horror'}]",/pItLbkZyuUjKUOeniZrVJ6ThDpm.jpg
The Beast of the City,1932.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/kKf6Myt6MpbiWwDqCElbS17cckV.jpg
Buried Secrets,1996.0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",/3XqC2WX0XW1vzC2uEWqx8FAFAwY.jpg
Circus of Horrors,1960.0,"[{'id': 27, 'name': 'Horror'}]",/9HaEXnkIDRcdczkZqGNJNXad3Fh.jpg
A Man Could Get Killed,1966.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",/Pqn2T5kLvO2ctGZBvFFJm8sCkG.jpg
The Clearing,2004.0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",/pGh01z6ZgoKuLTdIjcbsqKZDbuQ.jpg
Malibu Express,1985.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",/AfswR9Qh9SNHIqwpQeasALM4Ugf.jpg
The Fighting Sullivans,1944.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",/pyL2msT1jwcJHhAvPpNRv14cDXX.jpg
The Mummy's Ghost,1944.0,"[{'id': 27, 'name': 'Horror'}]",/eRNWTjYXkUQvqopfgz8DvHolxWA.jpg
Death to Smoochy,2002.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",/kF73OhS7KJe7xQBclbyR6uJGbj0.jpg
The Box,2007.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",/lfltce0eMH1RYnRdFetl1pgMtHv.jpg
Fixed Bayonets!,1951.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",/jmBJXJFTpVIvw2NiFAxmhFHyrXf.jpg
Gwendoline,1984.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]",/F5101EPthosnpAhmbSksD0GhNK.jpg
Chances Are,1989.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",/eB3IRnKtjVsKHDUYpKLWWRrGM4Z.jpg
Eye of the Tiger,1986.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",/jf1y2iyhnKfo4X705eRBWalAbOg.jpg
Universal Soldier: The Return,1999.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",/zy0M1Mf7nqiazIYh2D49bbxnlIn.jpg
The Cat's-Paw,1934.0,"[{'id': 35, 'name': 'Comedy'}]",/fK6VEu97YBAIidt7TzS1v8smXR5.jpg
The Creeping Flesh,1973.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",/kqrL2bfbPHw7bYALJzOgfuPXxZa.jpg
3 Strikes,2000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/3VzvC5WiBZy2cdLwOSbXcYPk5uO.jpg
Brain Donors,1992.0,"[{'id': 35, 'name': 'Comedy'}]",/hgLTN7D1Je70xaniAOnjzzKWVOy.jpg
The Adventures of Buckaroo Banzai Across the 8th Dimension,1984.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",/zaIvuZWPtmyQvsYMeLtox4vTlD2.jpg
Afterglow,1997.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",/XQ4raXxTzGDXcdYqYOl4e5b2Dn.jpg
Fanfan la Tulipe,1952.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/o8UD4KgOw40A9OIShCrVpDQ9mlw.jpg
Mediterraneo,1991.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",/zn2nfy87gqCt4uZ7m3Azs16EFRX.jpg
Coffin Rock,2009.0,"[{'id': 53, 'name': 'Thriller'}]",/l4furf9zxdgiVPz3cyL1zpjkyB8.jpg
Welcome to Mooseport,2004.0,"[{'id': 35, 'name': 'Comedy'}]",/dvADic4gEtbWrs1s2BNvCXbce2K.jpg
Vice Versa,1988.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",/1BB6Y6nF2cxVdLw8IuuNuRJiSU1.jpg
The Killing Fields,1984.0,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",/pzSdpgnjJi79UboweTlFDQmRq7M.jpg
The Seven Little Foys,1955.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",/yni64FNorUAENr6iTIGLIK0R9yC.jpg
Down and Out in Beverly Hills,1986.0,"[{'id': 35, 'name': 'Comedy'}]",/3i0LtvgZtE6mmibKOnzmCjOGHZ2.jpg
Walk a Crooked Mile,1948.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",/8C3CPjo21e5vY1zxTf9h3gSBz5y.jpg
I Was Monty's Double,1958.0,"[{'id': 10752, 'name': 'War'}, {'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",/oF8zntkWYO9pjt1VcaDlBre5BSO.jpg
Inkheart,2008.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",/3yIVMwPDrWLeZ8fJ5HLbGWnCz9f.jpg
Basic Training,1985.0,"[{'id': 35, 'name': 'Comedy'}]",/sy61pd4TTCuYvITU1lI0JGrDZGm.jpg
Gung Ho!,1943.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",/wpvh8UnX6XWPqbDZijzUWhH2SpI.jpg
Green Fire,1954.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",/tKXAcQ4CgqtKJg1uXevVxXAFLJe.jpg
Vincere,2009.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",/bqKDGrQEjH5poERSeVQHufcVxkL.jpg
Fourteen Hours,1951.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",/5k7FzKVguyhk0rJMxOtgyakLsmb.jpg
The Cheetah Girls: One World,2008.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10770, 'name': 'TV Movie'}]",/AnRK1shVk19uG5uODeb2YE5iCKK.jpg
Mammoth,2009.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/olbAzlT5llSWgppRNd58v533EIP.jpg
Fire with Fire,1986.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/9xGScuyP8cdc9sFjVW7jSR8AK91.jpg
Handsome Harry,2009.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",/solugFmCfz8k5Vo3cNJGafEGv7S.jpg
Go Figure,2005.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",/z6OmUTT7nmsWIaIyXxnVzM8BeOZ.jpg
Ironclad,2011.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",/vgRPlYHiottQpDav3nfw9Q1zAJJ.jpg
Tortilla Soup,2001.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/3HrCV6pQ6QXytxxmT45pVlaKWxA.jpg
Ratchagan,1997.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",/xkNyNPJJdmslYKnD1vYSPhPmyxh.jpg
Red Dog,2011.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",/kKvfHzfuZq2lub9NnM1OYJwNGiA.jpg
The Great Impostor,1961.0,"[{'id': 35, 'name': 'Comedy'}]",/laYgkzP0KFrcIuy06RNSNlNjdHs.jpg
House Party 3,1994.0,"[{'id': 35, 'name': 'Comedy'}]",/b6yh57uYZUvpYkH3RKL3ZIvoszl.jpg
Pale Rider,1985.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",/kpAN5WnDEVWYzMDPkXHTbrDQuak.jpg
The Bone Collector,1999.0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",/dCTuPRukbDs3mOSx9SD0PCMRd2g.jpg
Nightmare,1964.0,"[{'id': 53, 'name': 'Thriller'}]",/aarbDuehvIpbFwCdzf5m3SG1VKC.jpg
House Party 2,1991.0,"[{'id': 35, 'name': 'Comedy'}]",/h6zniHE94wg65lMvYbFOdNkJvjy.jpg
Bambi,1942.0,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",/laABfcpEKweQsaZwCWzmGNUpij9.jpg
Les Carabiniers,1963.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",/woKIj65b6djZjOyodcWdHOV9auh.jpg
Alvarez Kelly,1966.0,"[{'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}, {'id': 37, 'name': 'Western'}]",/9IRDS4zsAZWo0ecb5JRPaj8TXSZ.jpg
The Strange Love of Martha Ivers,1946.0,"[{'id': 18, 'name': 'Drama'}]",/6cwhDtvhDvbN0L7dC4o8Oabq9gn.jpg
Man Trouble,1992.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/2gHHCyhBi1sIQvMLZP6rSfDNYBL.jpg
Last Orders,2001.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/nezGmgEpsK0nXqx5OcudOcVgmP0.jpg
The Cheat,1915.0,"[{'id': 18, 'name': 'Drama'}]",/azqb7YuTuU3AX15THvTGKZkltN4.jpg
Crazy Eyes,2012.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/sMdbu9MkqqOVgGmBCM0hqIbcFXN.jpg
Get Smart,2008.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",/zS3UhYJvy6oLTBgNckpoyAa0qNs.jpg
Foreign Correspondent,1940.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",/3v1icBQqlbAFkAB2PXF7Q7jKviK.jpg
Collapse,2009.0,"[{'id': 99, 'name': 'Documentary'}]",/cP3bB1fDAWPXZ7HIo29MuYqNgpE.jpg
Psy,1992.0,"[{'id': 28, 'name': 'Action'}]",/57cqscbYTT2wvtjCJItfff219LH.jpg
Pieces of April,2003.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/ccDS002s5Aavb1qCjlx379jmHXu.jpg
Down to Earth,2001.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",/zp6hH5R0sFMpGDkTdmpSQozkBVA.jpg
Serenity,2005.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",/1Hq659V31ER9pQQvVBUUJbwR7NT.jpg
Fatal Attraction,1987.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",/qHditPFIFCbXJKGLTPzvIagg6XD.jpg
Delirious,2006.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/pEkAacpdg5Nme1PYUNmRAmJOE6N.jpg
Charlie's Angels: Full Throttle,2003.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",/n4cdJ0Wqxb7C0HmZbcaC4eYnkIf.jpg
12:01 PM,1990.0,"[{'id': 878, 'name': 'Science Fiction'}]",/aBvCfhFad3AVN7iOFrr9bPNDwjG.jpg
The Strange One,1957.0,"[{'id': 18, 'name': 'Drama'}]",/niuf4YLdpJNHDUjeXJJfUf7BWbV.jpg
Mannequin,1937.0,"[{'id': 18, 'name': 'Drama'}]",/wb5JnhVFzBQEOx4N6UjoOBr4WVY.jpg
Death of a Ghost Hunter,2007.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",/uyFGpzNkVSaaRquqmAcoPqu9INQ.jpg
Rocket Science,2007.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/fX8M5rgQIWIxBt5fUSpHaSNrRLo.jpg
The Square,2008.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",/qPts5sMoC8Gn3LE4o5knXso8kZN.jpg
The Cat in the Hat,1971.0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",/pGecEZKYXF0GBu01h3AB7qb4tpx.jpg
Queen of the Damned,2002.0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",/jSNMRMPkXUqcqWm0xUPUviRfWfF.jpg
Broadway Damage,1997.0,[],/iUyvUNUoX7KKFHPVKyVXgOXGx2e.jpg
Police Academy 3: Back in Training,1986.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",/A0WHx049ty1RJ57XeQwweRxhHbW.jpg
Red Nightmare,1962.0,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",/q1AT5ApOA0vfnLDDBmgOkqLQOs6.jpg
Final Fantasy VII: Advent Children,2005.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",/pOHBhcZMLlVKALG098EOaobdeVX.jpg
The Man in the Gray Flannel Suit,1956.0,"[{'id': 18, 'name': 'Drama'}]",/zSsJcyfufRUx7eJ74NiW4Wiochc.jpg
"Sorry, Wrong Number",1948.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",/tkz4SJ93etwA7h0hPW1O0vwq11.jpg
Bad Ass,2012.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",/acXahXPfgIw1jRYc5eNcJsnwrPd.jpg
Miracle on 34th Street,1994.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",/iuI31j8DM4TOxJTZeumG0S4npPU.jpg
A Far Off Place,1993.0,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",/5zP6zkZjHasC32GO7S64emGpO5w.jpg
L.A. Without a Map,1998.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/5ahmqnmTfJW4tc6CaYFdPnBwddk.jpg
My Friend Flicka,1943.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",/3vKWScdFxLbsJtS6MVTfYY1qIa3.jpg
King of the Ants,2003.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",/z4s16BJ6xRQrpUqb5EJnqNHtaPS.jpg
Not Easily Broken,2009.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/cJqAi4LlA3lRCYF0BIZEn5biaSZ.jpg
Boiling Point,1993.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",/okpmrzlVDdXNhQms2I41Yek6Wyv.jpg
Games,1967.0,"[{'id': 53, 'name': 'Thriller'}]",/39IMkbAcZ8GQYMR5IgXVbhzRGKi.jpg
Man's Favorite Sport?,1964.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/isYHasUyK3cVv3Uw2b1DK8e2Hg1.jpg
Son of Paleface,1952.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",/6zz4olV4Ov8ZG9IhABsQIpwPqJV.jpg
Drop Zone,1994.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",/pVgdUHeIVEILyRISE4ysA8I6a8T.jpg
Halloween 4: The Return of Michael Myers,1988.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",/oudmrV1WljSJMpgwq6K4VzbIMMK.jpg
Come Live with Me,1941.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/2AXuppWkxbLcm0mkWUoVYCG724d.jpg
Backlash,1956.0,"[{'id': 37, 'name': 'Western'}]",/hXfS7adEo5381FwfBaFxLp6bzA.jpg
Saturn 3,1980.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",/eaDP7EPgyEgX57TjbAx7WfC8JKu.jpg
Miss Annie Rooney,1942.0,"[{'id': 18, 'name': 'Drama'}]",/ajJUSnEhxaDOuXccfSag8oSEWFz.jpg
Bigfoot,1970.0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",/xR1kGUeiL9i8ivqKIBvCu1vlyAY.jpg
Nocturna,2007.0,"[{'id': 16, 'name': 'Animation'}]",/s4gKQhdLXNp006nitMacaw7KFLy.jpg
The One That Got Away,1957.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",/63RhM8Lv6IFLhkKFNUFK5dQzpgT.jpg
My Future Boyfriend,2011.0,"[{'id': 35, 'name': 'Comedy'}]",/6xLHvzXgpMaLAKDhIGfpdxwgJe2.jpg
Easy Virtue,2008.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/72U41J7bDdAv8oPgtRUTbjVkhHc.jpg
The Hive,2008.0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",/9EOCYlIjQ3unnLCCELq3QRPeyfu.jpg
Juice,1992.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",/qBPi6CwrdVwdhYFURRkEmAcsRtv.jpg
Hall Pass,2011.0,"[{'id': 35, 'name': 'Comedy'}]",/hRvf9rhmwIzvfZwQx4IT6xsUhPe.jpg
La Fille de Monaco,2008.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/9jT9HfGs5fDSF04ESiJwnh7BLfN.jpg
Gymkata,1985.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",/nTuoRF1nDINOIWotNUmdKmIBPEF.jpg
The Son of No One,2011.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",/9FjamK28WyTvWkMTrRuFn0eqnDr.jpg
Troll,1986.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",/mvbFuvuzIDU8YDhVN0hNHGTF6Yn.jpg
The Magic Box,1951.0,"[{'id': 18, 'name': 'Drama'}]",/70uYCCQb1PwgVTZqBnDW2BSRU5x.jpg
Our Time,1974.0,"[{'id': 18, 'name': 'Drama'}]",/zPvwIUy91FAzlqFTALPo1vM2vrH.jpg
Route 666,2001.0,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",/rqNAd8DeSPNnJZzw4goalwORS9v.jpg
London After Midnight,1927.0,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",/3NrPAE5horNhudJnj7xUSMi2jlg.jpg
